ID,Year Birth,Education,Relationship Status,Kid in Home,Teen in Home,Date Customer,Recency,Amount of Wines,Amount of Fruits,Amount of Meat Products,Amount of Fish Products,Amount of Sweet Products,Amount of Gold Products,Num of Deals Purchases,Num of Web Purchases,Num of Catalog Purchases,Num of Store Purchases,Num of Web Visits Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total Num of Purchases,Total Amount,Age,Age Group,Campaign Participation
10595,1990,Bachelor,In Relationship,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,5,69,35,Dewasa Muda (26-35),No
4609,1966,PhD,In Relationship,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,15,486,59,Paruh Baya (51-65),No
5010,1988,Bachelor,Single,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,4,34,37,Dewasa (36-50),No
4427,1995,Below Bachelor's Degree,Single,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,27,1365,30,Dewasa Muda (26-35),Yes
11148,1975,Bachelor,In Relationship,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,3,13,50,Dewasa (36-50),No
1168,1978,PhD,In Relationship,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,20,1401,47,Dewasa (36-50),No
9595,1961,Bachelor,In Relationship,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,13,1574,64,Paruh Baya (51-65),Yes
10163,1984,PhD,Single,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,19,1323,41,Dewasa (36-50),Yes
2886,1971,Master,Single,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,28,1217,54,Paruh Baya (51-65),Yes
6710,1951,Master,Single,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,6,103,74,Lansia (>65),No
5316,1976,Master,In Relationship,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,6,84,49,Dewasa (36-50),No
9029,1972,PhD,In Relationship,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,22,1536,53,Paruh Baya (51-65),No
521,1985,Bachelor,In Relationship,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,16,581,40,Dewasa (36-50),No
1459,1966,PhD,In Relationship,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,13,928,59,Paruh Baya (51-65),No
10241,1975,Below Bachelor's Degree,Single,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,3,14,50,Dewasa (36-50),No
1630,1979,Bachelor,Single,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,14,424,46,Dewasa (36-50),No
3254,1971,Bachelor,In Relationship,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,13,960,54,Paruh Baya (51-65),No
9064,1982,Bachelor,In Relationship,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,19,1555,43,Dewasa (36-50),Yes
3678,1973,Bachelor,Single,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,18,656,52,Paruh Baya (51-65),Yes
4227,1968,Master,In Relationship,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,6,55,57,Paruh Baya (51-65),No
9467,1984,Bachelor,Single,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,4,20,41,Dewasa (36-50),No
8486,1971,Master,In Relationship,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,13,367,54,Paruh Baya (51-65),No
2186,1977,Below Bachelor's Degree,In Relationship,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,21,2257,48,Dewasa (36-50),Yes
3286,1967,PhD,Single,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,5,42,58,Paruh Baya (51-65),No
8602,1964,Bachelor,Single,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,24,1049,61,Paruh Baya (51-65),No
3722,1972,Bachelor,Single,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,5,48,53,Paruh Baya (51-65),No
6715,1948,PhD,Single,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,19,685,77,Lansia (>65),No
4796,1952,Bachelor,Single,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,4,39,73,Lansia (>65),No
9612,1987,Below Bachelor's Degree,Single,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,4,43,38,Dewasa (36-50),No
3766,1959,Master,Single,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,18,835,66,Lansia (>65),Yes
1399,1958,Bachelor,In Relationship,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,19,1515,67,Lansia (>65),Yes
1570,1951,PhD,In Relationship,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,24,1039,74,Lansia (>65),No
3426,1975,Bachelor,Single,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,23,1596,50,Dewasa (36-50),No
3074,1984,PhD,In Relationship,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,17,1828,41,Dewasa (36-50),Yes
8341,1969,PhD,In Relationship,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,4,34,56,Paruh Baya (51-65),Yes
5180,1968,PhD,Single,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,8,149,57,Paruh Baya (51-65),No
6461,1969,Master,Single,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,22,946,56,Paruh Baya (51-65),Yes
7679,1985,PhD,Single,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,5,28,40,Dewasa (36-50),No
10702,1984,Bachelor,Single,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,15,450,41,Dewasa (36-50),No
7505,1957,PhD,In Relationship,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,4,46,68,Lansia (>65),No
5113,1971,PhD,Single,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,15,1702,54,Paruh Baya (51-65),Yes
10858,1975,Bachelor,In Relationship,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,21,820,50,Dewasa (36-50),No
2961,1982,Bachelor,In Relationship,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,13,382,43,Dewasa (36-50),Yes
2747,1988,PhD,In Relationship,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,19,2126,37,Dewasa (36-50),No
3010,1989,Master,In Relationship,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,19,2069,36,Dewasa (36-50),Yes
5790,1985,Bachelor,In Relationship,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,5,72,40,Dewasa (36-50),No
6892,1968,Bachelor,Single,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,20,732,57,Paruh Baya (51-65),Yes
1743,1974,Bachelor,Single,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,10,801,51,Paruh Baya (51-65),No
3578,1949,Bachelor,Single,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,10,236,76,Lansia (>65),No
8462,1978,Below Bachelor's Degree,In Relationship,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,4,80,47,Dewasa (36-50),Yes
5558,1954,PhD,Single,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,14,1685,71,Lansia (>65),Yes
4619,1945,PhD,Single,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,27,277,80,Lansia (>65),No
8780,1950,PhD,In Relationship,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,16,507,75,Lansia (>65),No
10789,1964,PhD,In Relationship,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,5,68,61,Paruh Baya (51-65),No
10779,1983,Bachelor,Single,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,4,49,42,Dewasa (36-50),No
5896,1987,Master,In Relationship,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,14,397,38,Dewasa (36-50),No
2337,1971,Bachelor,Single,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,6,39,54,Paruh Baya (51-65),No
10951,1968,Bachelor,In Relationship,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,12,306,57,Paruh Baya (51-65),Yes
544,1954,Bachelor,In Relationship,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,13,976,71,Lansia (>65),No
17,1971,PhD,In Relationship,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,24,1028,54,Paruh Baya (51-65),No
10680,1986,Bachelor,In Relationship,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,6,70,39,Dewasa (36-50),No
3265,1959,Bachelor,In Relationship,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,4,46,66,Lansia (>65),No
5623,1980,Master,In Relationship,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,4,51,45,Dewasa (36-50),Yes
5832,1960,Below Bachelor's Degree,In Relationship,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,21,1263,65,Paruh Baya (51-65),No
5544,1970,Bachelor,Single,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,20,1490,55,Paruh Baya (51-65),Yes
6417,1971,Master,In Relationship,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,23,1564,54,Paruh Baya (51-65),No
5831,1967,Bachelor,In Relationship,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,15,1815,58,Paruh Baya (51-65),Yes
7101,1963,PhD,Single,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,25,1198,62,Paruh Baya (51-65),No
10176,1968,Bachelor,Single,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,16,416,57,Paruh Baya (51-65),Yes
2326,1990,Bachelor,In Relationship,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,5,85,35,Dewasa Muda (26-35),No
4385,1981,PhD,Single,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,6,47,44,Dewasa (36-50),No
2929,1976,Bachelor,Single,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,7,137,49,Dewasa (36-50),No
10686,1965,PhD,In Relationship,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,3,21,60,Paruh Baya (51-65),No
2546,1977,Below Bachelor's Degree,Single,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,5,70,48,Dewasa (36-50),No
3283,1972,Below Bachelor's Degree,In Relationship,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,20,909,53,Paruh Baya (51-65),No
3138,1956,Bachelor,Single,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,22,1676,69,Lansia (>65),Yes
4994,1943,Master,Single,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,25,1735,82,Lansia (>65),Yes
7966,1959,Bachelor,Single,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,27,1191,66,Lansia (>65),No
3112,1977,Master,In Relationship,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,4,24,48,Dewasa (36-50),No
10872,1969,PhD,In Relationship,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,17,1182,56,Paruh Baya (51-65),Yes
2181,1970,Bachelor,In Relationship,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,13,1280,55,Paruh Baya (51-65),No
1867,1957,Bachelor,Single,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,18,1336,68,Lansia (>65),Yes
1518,1965,Master,In Relationship,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,19,749,60,Paruh Baya (51-65),No
5734,1974,PhD,In Relationship,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,6,91,51,Paruh Baya (51-65),No
2878,1947,PhD,In Relationship,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,13,414,78,Lansia (>65),No
1458,1982,Master,In Relationship,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,6,44,43,Dewasa (36-50),No
7007,1968,Master,In Relationship,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,6,63,57,Paruh Baya (51-65),No
6200,1951,Bachelor,In Relationship,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,21,901,74,Lansia (>65),No
1403,1975,Below Bachelor's Degree,In Relationship,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,4,38,50,Dewasa (36-50),No
4827,1956,PhD,Single,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,15,455,69,Lansia (>65),Yes
6250,1949,PhD,Single,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,21,775,76,Lansia (>65),Yes
9291,1959,Master,In Relationship,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,3,15,66,Lansia (>65),No
2478,1973,Bachelor,In Relationship,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,5,38,52,Paruh Baya (51-65),No
1139,1984,PhD,In Relationship,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,21,1512,41,Dewasa (36-50),Yes
5138,1950,Bachelor,In Relationship,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,4,43,75,Lansia (>65),No
5393,1977,Bachelor,Single,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,4,42,48,Dewasa (36-50),No
10413,1984,Bachelor,In Relationship,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,22,1089,41,Dewasa (36-50),No
5015,1976,Master,In Relationship,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,7,162,49,Dewasa (36-50),No
10868,1951,Bachelor,Single,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,17,1272,74,Lansia (>65),No
10676,1982,Bachelor,In Relationship,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,18,1173,43,Dewasa (36-50),Yes
2495,1974,Master,In Relationship,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,21,816,51,Paruh Baya (51-65),No
7842,1968,Bachelor,Single,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,6,74,57,Paruh Baya (51-65),No
9955,1954,Bachelor,In Relationship,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,7,134,71,Lansia (>65),No
6663,1940,PhD,Single,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,8,157,85,Lansia (>65),No
2162,1976,Bachelor,In Relationship,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,16,561,49,Dewasa (36-50),No
3434,1951,Bachelor,Single,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,18,1336,74,Lansia (>65),No
7919,1976,PhD,In Relationship,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,22,2092,49,Dewasa (36-50),Yes
5626,1964,PhD,Single,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,15,463,61,Paruh Baya (51-65),No
6428,1950,PhD,Single,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,16,1130,75,Lansia (>65),No
8514,1976,Bachelor,In Relationship,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,4,20,49,Dewasa (36-50),No
10448,1956,Bachelor,Single,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,13,377,69,Lansia (>65),Yes
2109,1990,Bachelor,Single,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,27,1544,35,Dewasa Muda (26-35),Yes
7530,1950,PhD,Single,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,7,138,75,Lansia (>65),No
8925,1965,Master,In Relationship,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,23,1012,60,Paruh Baya (51-65),No
3009,1962,PhD,Single,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,14,1766,63,Paruh Baya (51-65),Yes
6355,1978,Bachelor,In Relationship,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,6,45,47,Dewasa (36-50),No
3517,1952,Bachelor,Single,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,7,161,73,Lansia (>65),Yes
1158,1966,Bachelor,Single,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,7,144,59,Paruh Baya (51-65),No
6203,1947,Bachelor,In Relationship,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,25,1734,78,Lansia (>65),No
7165,1972,Bachelor,In Relationship,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,20,823,53,Paruh Baya (51-65),No
3595,1963,Bachelor,In Relationship,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,26,1138,62,Paruh Baya (51-65),No
8537,1949,Bachelor,Single,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,20,1429,76,Lansia (>65),Yes
4331,1978,Master,In Relationship,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,20,1371,47,Dewasa (36-50),Yes
6281,1966,Bachelor,Single,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,14,982,59,Paruh Baya (51-65),Yes
4338,1983,Bachelor,Single,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,4,44,42,Dewasa (36-50),Yes
2452,1971,Bachelor,In Relationship,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,12,318,54,Paruh Baya (51-65),Yes
9507,1975,Bachelor,In Relationship,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,14,434,50,Dewasa (36-50),No
8360,1971,Below Bachelor's Degree,In Relationship,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,9,198,54,Paruh Baya (51-65),No
10311,1969,Bachelor,In Relationship,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,25,359,56,Paruh Baya (51-65),No
5117,1963,Below Bachelor's Degree,In Relationship,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,16,576,62,Paruh Baya (51-65),No
4867,1968,PhD,Single,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,7,88,57,Paruh Baya (51-65),No
9289,1979,Bachelor,In Relationship,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,5,63,46,Dewasa (36-50),Yes
10913,1984,Master,Single,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,3,27,41,Dewasa (36-50),Yes
3032,1984,Bachelor,In Relationship,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,8,193,41,Dewasa (36-50),No
8524,1974,PhD,Single,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,6,101,51,Paruh Baya (51-65),Yes
3334,1951,Bachelor,In Relationship,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,21,2211,74,Lansia (>65),Yes
4470,1962,Master,In Relationship,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,7,140,63,Paruh Baya (51-65),No
1406,1975,Bachelor,Single,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,14,415,50,Dewasa (36-50),No
8619,1957,Bachelor,In Relationship,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,3,22,68,Lansia (>65),No
10821,1978,Bachelor,In Relationship,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,10,263,47,Dewasa (36-50),No
4552,1991,Bachelor,In Relationship,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,11,393,34,Dewasa Muda (26-35),No
898,1986,Bachelor,In Relationship,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,7,147,39,Dewasa (36-50),No
9797,1956,Bachelor,In Relationship,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,14,443,69,Lansia (>65),No
10949,1963,PhD,Single,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,18,1958,62,Paruh Baya (51-65),Yes
8212,1971,Master,In Relationship,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,8,174,54,Paruh Baya (51-65),No
6248,1947,Master,Single,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,27,2217,78,Lansia (>65),Yes
10164,1958,Bachelor,Single,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,15,1691,67,Lansia (>65),Yes
4547,1960,Bachelor,In Relationship,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,4,25,65,Paruh Baya (51-65),No
6815,1980,Below Bachelor's Degree,In Relationship,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,21,809,45,Dewasa (36-50),Yes
4122,1975,Bachelor,In Relationship,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,15,895,50,Dewasa (36-50),Yes
10841,1975,PhD,In Relationship,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,15,484,50,Dewasa (36-50),No
5370,1973,PhD,In Relationship,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,14,413,52,Paruh Baya (51-65),Yes
176,1980,Below Bachelor's Degree,Single,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,11,331,45,Dewasa (36-50),No
4860,1970,Bachelor,Single,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,4,25,55,Paruh Baya (51-65),No
10757,1967,PhD,Single,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,3,13,58,Paruh Baya (51-65),No
4023,1970,Bachelor,In Relationship,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,7,115,55,Paruh Baya (51-65),Yes
6679,1966,Bachelor,Single,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,3,16,59,Paruh Baya (51-65),No
9923,1972,Master,Single,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,6,92,53,Paruh Baya (51-65),No
7181,1977,Bachelor,In Relationship,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,5,52,48,Dewasa (36-50),No
3599,1970,Bachelor,In Relationship,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,20,1464,55,Paruh Baya (51-65),No
405,1964,Bachelor,Single,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,13,441,61,Paruh Baya (51-65),Yes
6870,1959,PhD,Single,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,11,283,66,Lansia (>65),No
